Code,BarCode,Name,Plu,Price,Mojodi,Consumer
6260009110023,6260009110023,دستکش خانگي بلند متوسط گيلان,NULL,0,0,0
6260009112102,6260009112102,دستکش اشبزخانه گيلان,NULL,0,0,0
6260009113253,6260009113253,دستکش درسا,NULL,0,0,0
6260010500325,6260010500325,پودر لباسشويي سافتلن,NULL,0,0,0
6260010500486,6260010500486,شامپو مولتي ويتامينه+پروتيين خشک 900 گ,NULL,0,0,0
6260010500646,6260010500646,مايع دستشويي پمپي صدفي ابي اوه,NULL,99000,-20,111300
6260010500653,6260010500653,"مايع دستشويي پمپي صدفي صورتي اوه ",NULL,99000,-12,111300
6260010500660,6260010500660,مايع دستشويي پمپي سفيد اوه,NULL,99000,-25,111300
6260010501070,6260010501070,جرم گير گلرنگ 4 ليتري,NULL,155000,-4,180000
6260010501469,6260010501469,مايع دستشويي 4ليتري آبي اوه,NULL,0,0,0
6260010501889,6260010501889,مايع لباسشويي جنرال سبز 2000 گرمي HD سافتلن,NULL,330000,-1,348000
6260010501896,6260010501896,مايع لباسشويي جنرال سبز 3000 گرمي HD سافتلن,NULL,470000,-5,498000
6260010502022,6260010502022,مايع لباسشويي مخصوص البسه تيره و مشکي 2000 گرمي HD سافتلن,NULL,330000,-3,348000
6260010502039,6260010502039,مايع لباسشويي ماشيني مخصوص البسه تيره و مشکي 3000 گرميHD سافتلن,NULL,470000,-6,498000
6260010502060,6260010502060,مايع لباسشويي جنرال ابي 3000 گرمي HD سافتلن,NULL,470000,-4,498000
6260010502077,6260010502077,مايع لباسشويي جنرال ابي 2000 گرمي HD سافتلن,NULL,330000,-5,348000
6260010502619,6260010502619,مايع لباسشويي جنرال بنفش 3000 گرمي HD سافتلن,NULL,470000,-7,498000
6260010510072,6260010510072,مايع دستشويي صدفي اوه 4 ليتري,NULL,370000,-18,406500
6260010510942,6260010510942,مايع ظرفشويي ميوه اي سيب 1000 گرمي گلرنگ,NULL,0,0,0
6260010511420,6260010511420,پودر ماشين گلرنگ,NULL,0,0,0
6260010511611,6260010511611,مايع لباسشويي جنرال ابي 1000 گرمي HD سافتلن,NULL,180000,0,188000
6260010513318,6260010513318,شيشه شوي گلرنگ,NULL,0,0,0
6260010513325,6260010513325,شيشه پاک کن گلرنگ نارنجي,NULL,0,0,0
6260010513332,6260010513332,شيشه شوي ابي گلرنگ,NULL,72900,-81,76900
6260010515381,6260010515381,مايع دستشويي گلرنگ سبز,NULL,0,0,0
6260010515398,6260010515398,فوم دستشويي 500 گ قرمز گلرنگ,NULL,0,0,0
6260010515404,6260010515404,مايع دست گلرنگ ابي,NULL,0,0,0
6260010515466,6260010515466,مايع دستشويي گلرنگ بنفش,NULL,0,0,0
6260010515473,6260010515473,مايع دستشويي صدفي 500 گ سبز  گلرنگ,NULL,0,0,0
6260010515565,6260010515565,مايع دست گلرنگ سفيد,NULL,0,0,0
6260010517200,6260010517200,شامپو بچه گلرنگ,NULL,30500,-39,32500
6260010517361,6260010517361,شامپو بچه تيله اي  210 گ زرد گلرنگ,NULL,0,0,0
6260010517576,6260010517576,شامپو مولتي ويتامين گلرنگ,NULL,0,0,0
6260010517781,6260010517781,شامپو مولتي ويتامين موهاي چرب گلرنگ,NULL,85000,-99,90000
6260010517798,6260010500509,شامپو مولتي ويتامين موهاي خشک گلرنگ,NULL,85000,-46,90000
6260010517835,6260010517835,شامپوبچه تيله اي 210 گ آبي گلرنگ,NULL,0,0,0
6260010517842,6260010500776,شامپو بچه تيله اي 210 گ قرمز گلرنگ,NULL,69900,-31,74400
6260010517859,6260010517859,شامپو بچه تيله اي 210 گ آبي گلرنگ,NULL,0,0,0
6260010518146,6260010518146,شامپو بدن وصورت گلرنگ صورتي,NULL,0,0,0
6260010518153,6260010518153,شامپو صورت وبدن گلرنگ بنفش,NULL,0,0,0
6260010518160,6260010518160,شامپو صورت و بدن آبي 280 گلرنگ,NULL,0,0,0
6260010518177,6260010518177,شامپو بدن اسکراپ سبز 280 گلرنگ,NULL,0,0,0
6260010518580,6260010518580,مايع لباسشويي سافتلن يک ليتري مناسب انواع لباس,NULL,0,0,0
6260010519181,6260010519181,نرم کننده گلرنگ 880 گرمي,NULL,159000,-14,162800
6260010519198,6260010519198,نرم کننده موي سر بنفش گلرنگ,NULL,88000,-24,92000
6260010519204,6260010519204,نرم کننده موي سرصورتي گلرنگ,NULL,88000,-22,92000
6260010522075,6260010522075,پاک کننده سطوح وشيرالات گلرنگ,NULL,0,0,0
6260010522082,6260010522082,چند منظوره گلرنگ,NULL,0,0,0
6260010522112,6260010522112,گاز پاک کن گلرنگ,NULL,0,0,0
6260010522181,6260010501032,مايع سفيد کننده البسه گلرنگ 1 ليتري,NULL,41000,-182,48750
6260010522204,6260010522204,مايع سفيد کننده البسه گلرنگ 4 ليتري,NULL,132000,-63,153800
6260010522228,6260010522228,سفيد کننده معطر بي بو خانه رويايي 1ليتري  گلرنگ,NULL,0,0,0
6260010522242,6260010522242,سفيد کننده معطرخانه رويايي 4 ليتري گلرنگ,NULL,0,0,0
6260010522358,6260010522358,جرم گير گلرنگ 1 ليتري,NULL,47750,-28,53750
6260010522365,6260010522365,مايع جرم گير 4ليتري گلرنگ,NULL,160000,-24,0
6260010526462,6260010526462,مايع دستشويي 4 ليتري صورتي اوه,NULL,0,0,0
6260010530919,6260010530919,مايع ظرفشويي گلرنگ زرد,NULL,0,0,0
6260010533620,6260010533620,پودر دست سافتلن,NULL,0,0,0
6260010533958,6260010533958,مايع لباس سافتلن 2000 لباس رنگي قرمز,NULL,0,0,0
6260010533989,6260010533989,مايع لباس شويي 2000 جنرال سافلن مناسب انواع لباس,NULL,0,0,0
6260010534252,6260010534252,نرم کننده حوله و لباس 1 ليتري نباتي سافتلن,NULL,120000,-6,123800
6260010534269,6260010534269,نرم کننده حوله و لباس 1 ليتري طلايي سافتلن,NULL,120000,-7,123800
6260010534412,6260010534412,نرم کننده حوله ولباس سافلن بنفش,NULL,0,0,0
6260010534429,6260010534429,نرم کننده حوله ولباس سافلن قرمز,NULL,0,0,0
6260010534436,6260010534436,نرم کننده حوله ولباس سافلن سبز,NULL,0,0,0
6260010534580,6260010534580,مايع لباسشويي 1000 گ,NULL,0,0,0
6260010534597,6260010534597,مايع لباسشويي رنگي,NULL,0,0,0
6260010534689,6260010534689,مايع لباس شويي تيره ومشکي,NULL,0,0,0
6260010534696,6260010534696,مايعذ لباسشويي مخصوص ذست و ماشين,NULL,0,0,0
6260010535075,6260010535075,پودر کيسه اي سافتلن,NULL,0,0,0
6260010535853,6260010535853,مايع دست اوه فوم,NULL,0,0,0
6260010535860,6260010535860,مايع دست فوم صورتي اوه,NULL,0,0,0
6260010537017,6260010537017,شامپو صدفي اوه موهاي معمولي 1 ليتري,NULL,176000,-9,181900
6260010537024,6260010500417,شامپو صدفي موهاي خشک اوه 1 ليتري,NULL,176000,-12,181900
6260010537383,6260010537383,رم کننده ويتامکس اوه,NULL,0,0,0
6260010537468,6260010537468,شامپو صدفي چرب,NULL,0,0,0
6260010537475,6260010537475,شامپو صدفي خشک,NULL,0,0,0
6260010537482,6260010537482,شامپو اوه صدفي,NULL,0,0,0
6260010537833,6260010537833,شامپو ويتامينه ملايم ابي,NULL,0,0,0
6260010537840,6260010537840,شامپوچرب ويتامين 750 ميلي سبز اوه,NULL,0,0,0
6260010537857,6260010537857,شامپو معمولي ويتامين 750 بنفش اوه,NULL,0,0,0
6260010537864,6260010537864,شامپو خشک ويتامين 750 صورتي اوه,NULL,0,0,0
6260010538427,6260010538427,شامپو  مولتي ويتامينه+پروتيين معمولي مايل چرب 900 گ,NULL,0,0,0
6260010538458,6260010538458,شامپو گلرنگ سبز,NULL,0,0,0
6260010539103,6260010539103,نرم کننده موي سر صورتي اوه 1ليتري,NULL,169000,-48,183500
6260010539134,6260010539134,نرم کننده موي سر 750,NULL,0,0,0
6260010539714,6260010539714,مايع ذستشويي 4 ليتري سبز,NULL,0,0,0
6260010539752,6260010539752,مايع دست کرمي اوه,NULL,0,0,0
6260010539769,6260010539769,مايع دست شير عسل اوه,NULL,0,0,0
6260010540611,6260010540611,مايع طرفشويي اوه کوچک,NULL,0,0,0
6260010540642,6260010540642,مايع ظرف پلاتينيوم اوه,NULL,0,0,0
6260010540703,6260010540703,مايع ظرفشويي 3750بنفش اوه,NULL,0,0,0
6260010540710,6260010540710,مايع ظرفشويي اوه سبز 4لتري,NULL,335000,-5,363800
6260010540727,6260010540727,مايع ظرفشويي زرد اوه 4ليتري,NULL,335000,-4,363800
6260010540734,6260010540734,مايع ظرفشويي قرمز اوه 4ليتري,NULL,335000,-4,363800
6260010540741,6260010540741,پودر لباسشويي سافتلن طلايي,NULL,69800,-239,74500
6260010540758,6260010540758,مايع ظرفشويي زرد اوه 1 ليتري,NULL,94200,-13,108200
6260010540765,6260010540765,مايع ظرفشويي 1000 ميلي بنفش اوه,NULL,0,0,0
6260010540772,6260010540772,مايع ظرفشويي سبز اوه 1 ليتري,NULL,94200,-11,108200
6260010540789,6260010540789,مايع ظرفشويي قرمز اوه 1 ليتري,NULL,94200,-9,108200
6260010541175,6260010541175,شامپو صدفي موهاي چرب اوه 1 ليتري,NULL,176000,-8,181900
6260010546552,6260010546552,ميشکين شوي سافتلن يک ليتري,NULL,0,0,0
6260010549201,6260010549201,خمير دندان زله اي مريدنت,NULL,0,0,0
6260010549249,6260010549249,خمير دندان مريدنت,NULL,0,0,0
6260010549263,6260010549263,خمير دندان مريدنت با اثر طولاني,NULL,0,0,0
6260010549331,6260010549331,خمير دندان مريدنت پسرونه,NULL,0,0,0
6260010549348,6260010549348,خمير دندان مريدنت دخترونه,NULL,0,0,0
6260012020029,6260012020029,کشک شفق بزرگ,NULL,128000,-109,135000
6260012020036,6260012020036,کشک شفق کوچک,NULL,60000,-54,65000
6260012900017,6260012900017,اتک مايع دستشويي غليظ 500 صدفي صورتي,NULL,85000,-14,92000
6260012900024,6260012900024,اتک مايع دستشويي غليظ 500 صدفي سفيد,NULL,85000,-3,92000
6260012900093,6260012900093,مايع سوسک کش قهرمان,NULL,153000,-4,164930
6260012900338,6260012900338,حشره کش اتک قرمز,NULL,0,0,0
6260012902011,6260012902011,مايع سوسک قهرمان,NULL,0,0,0
6260012903155,6260012903155,شامپو فرش اتک 1 ليتري,NULL,128000,-1,135000
6260012930014,6260012930014,پاک کننده چند منظوره اتک,NULL,126000,3,133500
6260012930113,6260012930113,مايع گاز پاک اتک,NULL,110000,-5,116250
6260012931011,6260012931011,مايع سفيد کننده اتک 1 ليتري,NULL,42000,-11,46000
6260012931035,6260012931035,اتک مايع سفيد کننده 3 ليتري,NULL,120000,-8,127000
6260012932018,6260012932018,شيشه شوي اتک,NULL,71500,1,77620
6260012940518,6260012940518,سوسک کش اتک صورتي,NULL,0,0,0
6260012940570,6260012940570,مايع دستشويي پمپي نارنجي اتک,NULL,83500,4,86250
6260012941089,6260012941089,مايع براق کننده شير الات اتک,NULL,87000,1,95000
6260012941201,6260012941201,شيشه شوي ضد بخار اتک,NULL,99500,2,109000
6260012941607,6260012941607,اتک خوشبو کننده هوا طرح پاييز,NULL,110000,-2,120000
6260012941621,6260012941621,اتک خوشبو کننده هوا طرح ارامش,NULL,110000,-1,120000
6260012941638,6260012941638,خوشبو کننده هوا اتک طرح لاله,NULL,110000,2,120000
6260012941645,6260012941645,اتک خوشبو کننده هوا طرح شادي,NULL,110000,-2,120000
6260012941836,6260012941836,لوله بازکن 1 ليتري  اتک,NULL,82000,7,90000
6260012942673,6260012942673,نرم کننده حوله ولباس,NULL,0,0,0
6260012942772,6260012942772,بوگير فاضلاب 1 ليتري اتک,NULL,0,0,0
6260012942918,6260012942918,تميز کننده چوب و پارکت اتک,NULL,134000,5,144300
6260012943090,6260012943090,اتک+,NULL,135000,1,148120
6260012943120,6260012943120,اتک مايع دستشويي 2.5 ليتر ابي,NULL,250000,-7,260000
6260016300011,6260016300011,شامپو فرش من  يک ليتري,NULL,71000,-6,74850
6260016300028,6260016300028,جرم گير من 1 ليتري,NULL,52000,-290,55890
6260016340628,6260016340628,شيشه شوي رايت,NULL,0,0,0
6260016342011,6260016342011,جرم گير من 4 ليتري,NULL,164000,-41,183375
6260022511036,6260022511036,رب گوجه فرنگي اتا,NULL,0,0,0
6260022800123,6260022800123,پودر کيک وانيل درنا,NULL,0,0,0
6260022800130,6260022800130,پودر کيک پرتغالي درنا,NULL,0,0,0
6260022813253,6260022813253,او کيک صبحانه درنا کاکائو,NULL,0,0,0
6260022830168,6260022830168,درنا برگر,NULL,0,0,0
6260022850463,6260022850463,کيک صبحانه درنا پرتقال,NULL,0,0,0
6260022850487,6260022850487,کيک بير بير درنا,NULL,0,0,0
6260022850647,6260022850647,فان کيک درنا,NULL,0,0,0
6260022850654,6260022850654,فان کيک درنا کاکايويي,NULL,0,0,0
6260022850913,6260022850913,در کيک,NULL,0,0,0
6260022851507,6260022851507,کيک درنا کاکائويي,NULL,0,0,0
6260022851781,6260022851781,او کيک دولايه وانيل کاکائو درنا,NULL,0,0,0
6260022851989,6260022851989,کيک بير بير درنا 2,NULL,0,0,0
6260022852245,6260022852245,بنفي درنا,NULL,0,0,0
6260022852269,6260022852269,هات کول دورنا,NULL,0,0,0
6260022852306,6260022852306,پودر کيک درنا شير موز,NULL,0,0,0
6260022852375,6260022852375,پودر کيک برواني,NULL,0,0,0
6260022852382,6260022852382,کيک دولايه وانيلي کاکايويي درنا,NULL,0,0,0
6260022852597,6260022852597,کيک درني,NULL,0,0,0
6260022853020,6260022853020,هات کول کيک درنا,NULL,0,0,0
6260022853075,6260022853075,تي تاب درنا,NULL,0,0,0
6260022853167,6260022853167,بنفي براوني,NULL,0,0,0
6260022853396,6260022853396,کاب کيک درنا,NULL,0,0,0
6260022853426,6260022853426,کلوچه گردويي درنا,NULL,0,0,0
6260022853549,6260022853549,ويفر 60 گرمي کاکايو درنا,NULL,0,0,0
6260025304000,6260025304000,قارچ بسته اي 400  گرمي,NULL,0,0,0
6260026100014,6260026100014,چاي شهرزاد 500 قرمز,NULL,0,0,0
6260026100021,6260026100021,چاي 100 گرمي شهرزاد قرمز,NULL,0,0,0
6260026101059,6260026101059,شهرزاد چاي قرمز ساده رگولار 400 گرم,NULL,450000,14,479000
6260026101066,6260026101066,شهرزاد چاي ارل گري رگولار 400 گرم,NULL,450000,15,479000
6260026120012,6260026120012,چاي 100 گ شهرزاد مشکي,NULL,0,0,0
6260026120036,6260026120036,چاي ارل گري  500 گرمي معطر طرح جديد شهرزاد,NULL,0,0,0
6260026120357,6260026120357,چاي کله مورچه شهرزاد 500,NULL,0,0,0
6260031000026,6260031000026,شامپو سدر صحت 300گ,NULL,61500,-40,72950
6260031000057,6260031000057,شامپو بابونه صحت,NULL,76500,-11,79400
6260031003560,6260031003560,مايع دستشويي هلو صحت,NULL,0,0,0
6260031010063,6260031010063,شامپو سدر صحت 1 ليتري,NULL,150000,-55,175790
6260031014023,6260031014023,شامپو سير صحت,NULL,93000,-19,109420
6260031020260,6260031020260,شامپو بابونه يک ليتري صحت,NULL,0,0,0
6260031021038,6260031021038,شامپو حنا صحت,NULL,64900,-28,72950
6260031021069,6260031021069,شامپو حنا يک ليتري صحت,NULL,0,0,0
6260031022035,6260031022035,شامپو زيتون صحت,NULL,72800,-11,82790
6260031022066,6260031022066,شامپو زيتون خانوار صحت,NULL,180000,-12,200370
6260031023032,6260031023032,شامپو بادام صحت,NULL,74000,-10,77630
6260031024428,6260031024428,شامپو ضد شوره صحت,NULL,0,0,0
